class,class_label_en,class_label_it,group,group_label_en,group_label_it,division,division_label_en,division_label_it,section,section_label_en,section_label_it
90.31,90.31 Operation of arts facilities and sites,90.31 Gestione di strutture e spazi per le arti,90.3,90.3 Support activities to arts creation and performing arts,90.3 Attività di supporto alle creazioni e alle arti performative e rappresentazioni artistiche,90,90 Arts creation and performing arts activities,90 Attività di creazione artistica e rappresentazioni artistiche,S,"S ARTS, SPORTS AND RECREATION","S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO"
90.39,90.39 Other support activities to arts and performing arts,90.39 Altre attività di supporto alle arti performative e alle rappresentazioni artistiche,90.3,90.3 Support activities to arts creation and performing arts,90.3 Attività di supporto alle creazioni e alle arti performative e rappresentazioni artistiche,90,90 Arts creation and performing arts activities,90 Attività di creazione artistica e rappresentazioni artistiche,S,"S ARTS, SPORTS AND RECREATION","S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO"
91.11,91.11 Library activities,91.11 Attività di biblioteche,91.1,91.1 Library and archive activities,91.1 Attività di biblioteche e archivi,91,"91 Libraries, archives, museums and other cultural activities","91 Attività di biblioteche, archivi, musei e altre attività culturali",S,"S ARTS, SPORTS AND RECREATION","S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO"
91.12,91.12 Archive activities,91.12 Attività di archivi,91.1,91.1 Library and archive activities,91.1 Attività di biblioteche e archivi,91,"91 Libraries, archives, museums and other cultural activities","91 Attività di biblioteche, archivi, musei e altre attività culturali",S,"S ARTS, SPORTS AND RECREATION","S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO"
91.21,91.21 Museum and collection activities,91.21 Attività di musei e collezioni,91.2,"91.2 Museum, collection, historical site and monument activities","91.2 Attività di musei, collezioni, luoghi e monumenti storici",91,"91 Libraries, archives, museums and other cultural activities","91 Attività di biblioteche, archivi, musei e altre attività culturali",S,"S ARTS, SPORTS AND RECREATION","S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO"
91.22,91.22 Historical site and monument activities,91.22 Attività di luoghi e monumenti storici,91.2,"91.2 Museum, collection, historical site and monument activities","91.2 Attività di musei, collezioni, luoghi e monumenti storici",91,"91 Libraries, archives, museums and other cultural activities","91 Attività di biblioteche, archivi, musei e altre attività culturali",S,"S ARTS, SPORTS AND RECREATION","S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO"
91.30,"91.30 Conservation, restoration and other support activities for cultural heritage","91.30 Conservazione, restauro e altre attività di supporto al patrimonio culturale",91.3,"91.3 Conservation, restoration and other support activities for cultural heritage","91.3 Conservazione, restauro e altre attività di supporto al patrimonio culturale",91,"91 Libraries, archives, museums and other cultural activities","91 Attività di biblioteche, archivi, musei e altre attività culturali",S,"S ARTS, SPORTS AND RECREATION","S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO"
91.41,91.41 Botanical and zoological garden activities,91.41 Attività di orti botanici e giardini zoologici,91.4,91.4 Botanical and zoological garden and nature reserve activities,"91.4 Attività di orti botanici, giardini zoologici e riserve e parchi naturali",91,"91 Libraries, archives, museums and other cultural activities","91 Attività di biblioteche, archivi, musei e altre attività culturali",S,"S ARTS, SPORTS AND RECREATION","S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO"
91.42,91.42 Nature reserve activities,91.42 Attività di riserve e parchi naturali,91.4,91.4 Botanical and zoological garden and nature reserve activities,"91.4 Attività di orti botanici, giardini zoologici e riserve e parchi naturali",91,"91 Libraries, archives, museums and other cultural activities","91 Attività di biblioteche, archivi, musei e altre attività culturali",S,"S ARTS, SPORTS AND RECREATION","S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO"
92.00,92.00 Gambling and betting activities,"92.00 Attività di scommesse, lotterie e altri giochi d’azzardo",92.0,92.0 Gambling and betting activities,"92.0 Attività di scommesse, lotterie e altri giochi d’azzardo",92,92 Gambling and betting activities,"92 Attività di scommesse, lotterie e altri giochi d’azzardo",S,"S ARTS, SPORTS AND RECREATION","S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO"
93.11,93.11 Operation of sports facilities,93.11 Gestione di impianti sportivi,93.1,93.1 Sports activities,93.1 Attività sportive,93,93 Sports activities and amusement and recreation activities,"93 Attività sportive, di intrattenimento e divertimento",S,"S ARTS, SPORTS AND RECREATION","S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO"
93.12,93.12 Activities of sports clubs,93.12 Attività dei club sportivi,93.1,93.1 Sports activities,93.1 Attività sportive,93,93 Sports activities and amusement and recreation activities,"93 Attività sportive, di intrattenimento e divertimento",S,"S ARTS, SPORTS AND RECREATION","S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO"
93.13,93.13 Activities of fitness centres,93.13 Attività dei centri di fitness,93.1,93.1 Sports activities,93.1 Attività sportive,93,93 Sports activities and amusement and recreation activities,"93 Attività sportive, di intrattenimento e divertimento",S,"S ARTS, SPORTS AND RECREATION","S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO"
93.19,93.19 Sports activities n.e.c.,93.19 Attività sportive n.c.a.,93.1,93.1 Sports activities,93.1 Attività sportive,93,93 Sports activities and amusement and recreation activities,"93 Attività sportive, di intrattenimento e divertimento",S,"S ARTS, SPORTS AND RECREATION","S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO"
93.21,93.21 Activities of amusement parks and theme parks,93.21 Attività dei parchi di divertimento e dei parchi tematici,93.2,93.2 Amusement and recreation activities,93.2 Attività di intrattenimento e divertimento,93,93 Sports activities and amusement and recreation activities,"93 Attività sportive, di intrattenimento e divertimento",S,"S ARTS, SPORTS AND RECREATION","S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO"
93.29,93.29 Amusement and recreation activities n.e.c.,93.29 Attività di intrattenimento e divertimento n.c.a.,93.2,93.2 Amusement and recreation activities,93.2 Attività di intrattenimento e divertimento,93,93 Sports activities and amusement and recreation activities,"93 Attività sportive, di intrattenimento e divertimento",S,"S ARTS, SPORTS AND RECREATION","S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO"
94.11,94.11 Activities of business and employers membership organisations,94.11 Attività di organizzazioni di imprese e dei datori di lavoro,94.1,"94.1 Activities of business, employers and professional membership organisations","94.1 Attività di organizzazioni di imprese, dei datori di lavoro e professionali",94,94 Activities of membership organisations,94 Attività delle organizzazioni associative,T,T OTHER SERVICE ACTIVITIES,T ALTRE ATTIVITÀ DI SERVIZI
94.12,94.12 Activities of professional membership organisations,94.12 Attività delle organizzazioni professionali,94.1,"94.1 Activities of business, employers and professional membership organisations","94.1 Attività di organizzazioni di imprese, dei datori di lavoro e professionali",94,94 Activities of membership organisations,94 Attività delle organizzazioni associative,T,T OTHER SERVICE ACTIVITIES,T ALTRE ATTIVITÀ DI SERVIZI
94.20,94.20 Activities of trade unions,94.20 Attività dei sindacati di lavoratori,94.2,94.2 Activities of trade unions,94.2 Attività dei sindacati di lavoratori,94,94 Activities of membership organisations,94 Attività delle organizzazioni associative,T,T OTHER SERVICE ACTIVITIES,T ALTRE ATTIVITÀ DI SERVIZI
94.91,94.91 Activities of religious organisations,94.91 Attività delle organizzazioni religiose,94.9,94.9 Activities of other membership organisations,94.9 Attività di altre organizzazioni associative,94,94 Activities of membership organisations,94 Attività delle organizzazioni associative,T,T OTHER SERVICE ACTIVITIES,T ALTRE ATTIVITÀ DI SERVIZI
94.92,94.92 Activities of political organisations,94.92 Attività delle organizzazioni politiche,94.9,94.9 Activities of other membership organisations,94.9 Attività di altre organizzazioni associative,94,94 Activities of membership organisations,94 Attività delle organizzazioni associative,T,T OTHER SERVICE ACTIVITIES,T ALTRE ATTIVITÀ DI SERVIZI
94.99,94.99 Activities of other membership organisations n.e.c.,94.99 Attività di altre organizzazioni associative n.c.a.,94.9,94.9 Activities of other membership organisations,94.9 Attività di altre organizzazioni associative,94,94 Activities of membership organisations,94 Attività delle organizzazioni associative,T,T OTHER SERVICE ACTIVITIES,T ALTRE ATTIVITÀ DI SERVIZI
95.10,95.10 Repair and maintenance of computers and communication equipment,95.10 Riparazione e manutenzione di computer e di apparecchiature per le comunicazioni,95.1,95.1 Repair and maintenance of computers and communication equipment,95.1 Riparazione e manutenzione di computer e di apparecchiature per le comunicazioni,95,"95 Repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles","95 Riparazione e manutenzione di computer, beni per uso personale e per la casa, autoveicoli e motocicli",T,T OTHER SERVICE ACTIVITIES,T ALTRE ATTIVITÀ DI SERVIZI
95.21,95.21 Repair and maintenance of consumer electronics,95.21 Riparazione e manutenzione di prodotti di elettronica di consumo,95.2,95.2 Repair and maintenance of personal and household goods,95.2 Riparazione e manutenzione di beni per uso personale e per la casa,95,"95 Repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles","95 Riparazione e manutenzione di computer, beni per uso personale e per la casa, autoveicoli e motocicli",T,T OTHER SERVICE ACTIVITIES,T ALTRE ATTIVITÀ DI SERVIZI
95.22,95.22 Repair and maintenance of household appliances and home and garden equipment,95.22 Riparazione e manutenzione di elettrodomestici e di articoli per la casa e il giardinaggio,95.2,95.2 Repair and maintenance of personal and household goods,95.2 Riparazione e manutenzione di beni per uso personale e per la casa,95,"95 Repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles","95 Riparazione e manutenzione di computer, beni per uso personale e per la casa, autoveicoli e motocicli",T,T OTHER SERVICE ACTIVITIES,T ALTRE ATTIVITÀ DI SERVIZI
95.23,95.23 Repair and maintenance of footwear and leather goods,95.23 Riparazione e manutenzione di calzature e articoli in pelle,95.2,95.2 Repair and maintenance of personal and household goods,95.2 Riparazione e manutenzione di beni per uso personale e per la casa,95,"95 Repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles","95 Riparazione e manutenzione di computer, beni per uso personale e per la casa, autoveicoli e motocicli",T,T OTHER SERVICE ACTIVITIES,T ALTRE ATTIVITÀ DI SERVIZI
95.24,95.24 Repair and maintenance of furniture and home furnishings,95.24 Riparazione e manutenzione di mobili e di oggetti di arredamento per la casa,95.2,95.2 Repair and maintenance of personal and household goods,95.2 Riparazione e manutenzione di beni per uso personale e per la casa,95,"95 Repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles","95 Riparazione e manutenzione di computer, beni per uso personale e per la casa, autoveicoli e motocicli",T,T OTHER SERVICE ACTIVITIES,T ALTRE ATTIVITÀ DI SERVIZI
95.25,"95.25 Repair and maintenance of watches, clocks and jewellery",95.25 Riparazione e manutenzione di orologi e gioielli,95.2,95.2 Repair and maintenance of personal and household goods,95.2 Riparazione e manutenzione di beni per uso personale e per la casa,95,"95 Repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles","95 Riparazione e manutenzione di computer, beni per uso personale e per la casa, autoveicoli e motocicli",T,T OTHER SERVICE ACTIVITIES,T ALTRE ATTIVITÀ DI SERVIZI
95.29,95.29 Repair and maintenance of personal and household goods n.e.c.,95.29 Riparazione e manutenzione di beni per uso personale e per la casa n.c.a.,95.2,95.2 Repair and maintenance of personal and household goods,95.2 Riparazione e manutenzione di beni per uso personale e per la casa,95,"95 Repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles","95 Riparazione e manutenzione di computer, beni per uso personale e per la casa, autoveicoli e motocicli",T,T OTHER SERVICE ACTIVITIES,T ALTRE ATTIVITÀ DI SERVIZI
95.31,95.31 Repair and maintenance of motor vehicles,95.31 Riparazione e manutenzione di autoveicoli,95.3,95.3 Repair and maintenance of motor vehicles and motorcycles,95.3 Riparazione e manutenzione di autoveicoli e motocicli,95,"95 Repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles","95 Riparazione e manutenzione di computer, beni per uso personale e per la casa, autoveicoli e motocicli",T,T OTHER SERVICE ACTIVITIES,T ALTRE ATTIVITÀ DI SERVIZI
95.32,95.32 Repair and maintenance of motorcycles,95.32 Riparazione e manutenzione di motocicli,95.3,95.3 Repair and maintenance of motor vehicles and motorcycles,95.3 Riparazione e manutenzione di autoveicoli e motocicli,95,"95 Repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles","95 Riparazione e manutenzione di computer, beni per uso personale e per la casa, autoveicoli e motocicli",T,T OTHER SERVICE ACTIVITIES,T ALTRE ATTIVITÀ DI SERVIZI
95.40,"95.40 Intermediation service activities for repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles","95.40 Attività di servizi di intermediazione per la riparazione e la manutenzione di computer, beni per uso personale e per la casa, autoveicoli e motocicli",95.4,"95.4 Intermediation service activities for repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles","95.4 Attività di servizi di intermediazione per la riparazione e la manutenzione di computer, beni per uso personale e per la casa, autoveicoli e motocicli",95,"95 Repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles","95 Riparazione e manutenzione di computer, beni per uso personale e per la casa, autoveicoli e motocicli",T,T OTHER SERVICE ACTIVITIES,T ALTRE ATTIVITÀ DI SERVIZI
96.10,96.10 Washing and cleaning of textile and fur products,96.10 Servizi di lavaggio e pulitura di prodotti tessili e pellicce,96.1,96.1 Washing and cleaning of textile and fur products,96.1 Servizi di lavaggio e pulitura di prodotti tessili e pellicce,96,96 Personal service activities,96 Attività di servizi alla persona,T,T OTHER SERVICE ACTIVITIES,T ALTRE ATTIVITÀ DI SERVIZI
